algorithm,suite,environment,single_obj,hpo,rpo,optimisation_seed,evaluation_seed,final_mean_return,final_std_return,def_rew_mean_return,def_rew_std_return,config
sac,gym,lunar,True,dehb,dehb,5,14,171.109375,14.066054752697724,288.256591796875,6.715696723932179,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.760038907691358, 'angle_rew_weight': 2.7342479529876935, 'velocity_rew_weight': 1.4298142738806554, 'leg_rew_weight': 1.4411437484201983}, 'model_kwargs': {'seed': 14, 'learning_starts': 10000, 'learning_rate': 0.0008490994255148913, 'batch_size': 512, 'gamma': 0.9886872850978943, 'tau': 0.013824400825949226, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,5,13,173.1875,44.0674457686969,287.10369873046875,7.086338680803,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.760038907691358, 'angle_rew_weight': 2.7342479529876935, 'velocity_rew_weight': 1.4298142738806554, 'leg_rew_weight': 1.4411437484201983}, 'model_kwargs': {'seed': 13, 'learning_starts': 10000, 'learning_rate': 0.0008490994255148913, 'batch_size': 512, 'gamma': 0.9886872850978943, 'tau': 0.013824400825949226, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,5,20,178.390625,43.89435807095939,285.23095703125,6.707572224228926,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.760038907691358, 'angle_rew_weight': 2.7342479529876935, 'velocity_rew_weight': 1.4298142738806554, 'leg_rew_weight': 1.4411437484201983}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0008490994255148913, 'batch_size': 512, 'gamma': 0.9886872850978943, 'tau': 0.013824400825949226, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,5,12,187.59375,34.088116027293744,287.5859375,6.244611940894027,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.760038907691358, 'angle_rew_weight': 2.7342479529876935, 'velocity_rew_weight': 1.4298142738806554, 'leg_rew_weight': 1.4411437484201983}, 'model_kwargs': {'seed': 12, 'learning_starts': 10000, 'learning_rate': 0.0008490994255148913, 'batch_size': 512, 'gamma': 0.9886872850978943, 'tau': 0.013824400825949226, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,5,11,164.2578125,11.549456622139068,288.70147705078125,6.83828422216514,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.760038907691358, 'angle_rew_weight': 2.7342479529876935, 'velocity_rew_weight': 1.4298142738806554, 'leg_rew_weight': 1.4411437484201983}, 'model_kwargs': {'seed': 11, 'learning_starts': 10000, 'learning_rate': 0.0008490994255148913, 'batch_size': 512, 'gamma': 0.9886872850978943, 'tau': 0.013824400825949226, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,4,20,165.390625,11.22927677382079,287.54693603515625,6.121743616074906,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 5.014735923703828, 'angle_rew_weight': 1.1838967277387238, 'velocity_rew_weight': 1.4861939210325423, 'leg_rew_weight': 5.111107923145667}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0004689930146124606, 'batch_size': 256, 'gamma': 0.9870397441473011, 'tau': 0.007164558361346455, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,4,18,175.703125,46.753135900357066,282.84307861328125,14.773864715076344,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 5.014735923703828, 'angle_rew_weight': 1.1838967277387238, 'velocity_rew_weight': 1.4861939210325423, 'leg_rew_weight': 5.111107923145667}, 'model_kwargs': {'seed': 18, 'learning_starts': 10000, 'learning_rate': 0.0004689930146124606, 'batch_size': 256, 'gamma': 0.9870397441473011, 'tau': 0.007164558361346455, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,4,14,165.3359375,30.51993668197064,291.6649780273437,6.371769765408102,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 5.014735923703828, 'angle_rew_weight': 1.1838967277387238, 'velocity_rew_weight': 1.4861939210325423, 'leg_rew_weight': 5.111107923145667}, 'model_kwargs': {'seed': 14, 'learning_starts': 10000, 'learning_rate': 0.0004689930146124606, 'batch_size': 256, 'gamma': 0.9870397441473011, 'tau': 0.007164558361346455, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,4,19,168.2890625,10.721423770245806,289.9591979980469,7.205834534825089,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 5.014735923703828, 'angle_rew_weight': 1.1838967277387238, 'velocity_rew_weight': 1.4861939210325423, 'leg_rew_weight': 5.111107923145667}, 'model_kwargs': {'seed': 19, 'learning_starts': 10000, 'learning_rate': 0.0004689930146124606, 'batch_size': 256, 'gamma': 0.9870397441473011, 'tau': 0.007164558361346455, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,4,13,177.5234375,72.44988273552285,286.975341796875,9.744971690653207,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 5.014735923703828, 'angle_rew_weight': 1.1838967277387238, 'velocity_rew_weight': 1.4861939210325423, 'leg_rew_weight': 5.111107923145667}, 'model_kwargs': {'seed': 13, 'learning_starts': 10000, 'learning_rate': 0.0004689930146124606, 'batch_size': 256, 'gamma': 0.9870397441473011, 'tau': 0.007164558361346455, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,4,17,161.0859375,11.857580473995302,285.755859375,6.666058463538997,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 5.014735923703828, 'angle_rew_weight': 1.1838967277387238, 'velocity_rew_weight': 1.4861939210325423, 'leg_rew_weight': 5.111107923145667}, 'model_kwargs': {'seed': 17, 'learning_starts': 10000, 'learning_rate': 0.0004689930146124606, 'batch_size': 256, 'gamma': 0.9870397441473011, 'tau': 0.007164558361346455, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,4,15,187.84375,63.473374070098096,284.3265380859375,9.786560440416745,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 5.014735923703828, 'angle_rew_weight': 1.1838967277387238, 'velocity_rew_weight': 1.4861939210325423, 'leg_rew_weight': 5.111107923145667}, 'model_kwargs': {'seed': 15, 'learning_starts': 10000, 'learning_rate': 0.0004689930146124606, 'batch_size': 256, 'gamma': 0.9870397441473011, 'tau': 0.007164558361346455, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,4,16,179.9375,42.19457705537326,290.47509765625,9.960847213280372,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 5.014735923703828, 'angle_rew_weight': 1.1838967277387238, 'velocity_rew_weight': 1.4861939210325423, 'leg_rew_weight': 5.111107923145667}, 'model_kwargs': {'seed': 16, 'learning_starts': 10000, 'learning_rate': 0.0004689930146124606, 'batch_size': 256, 'gamma': 0.9870397441473011, 'tau': 0.007164558361346455, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,4,12,187.671875,55.816897713936406,286.97235107421875,5.722806563719292,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 5.014735923703828, 'angle_rew_weight': 1.1838967277387238, 'velocity_rew_weight': 1.4861939210325423, 'leg_rew_weight': 5.111107923145667}, 'model_kwargs': {'seed': 12, 'learning_starts': 10000, 'learning_rate': 0.0004689930146124606, 'batch_size': 256, 'gamma': 0.9870397441473011, 'tau': 0.007164558361346455, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,4,11,191.3828125,62.09621665157935,288.11773681640625,11.374762711573574,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 5.014735923703828, 'angle_rew_weight': 1.1838967277387238, 'velocity_rew_weight': 1.4861939210325423, 'leg_rew_weight': 5.111107923145667}, 'model_kwargs': {'seed': 11, 'learning_starts': 10000, 'learning_rate': 0.0004689930146124606, 'batch_size': 256, 'gamma': 0.9870397441473011, 'tau': 0.007164558361346455, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,3,17,180.1875,12.324988713801668,286.46160888671875,7.579590176561192,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.948171358306961, 'angle_rew_weight': 2.6422303687349977, 'velocity_rew_weight': 4.017410860723567, 'leg_rew_weight': 6.10927405216472}, 'model_kwargs': {'seed': 17, 'learning_starts': 10000, 'learning_rate': 0.0005308531623761374, 'batch_size': 128, 'gamma': 0.9946138038294432, 'tau': 0.011179101205124789, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,3,11,198.0546875,51.54612749502077,282.3275146484375,9.31547328226452,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.948171358306961, 'angle_rew_weight': 2.6422303687349977, 'velocity_rew_weight': 4.017410860723567, 'leg_rew_weight': 6.10927405216472}, 'model_kwargs': {'seed': 11, 'learning_starts': 10000, 'learning_rate': 0.0005308531623761374, 'batch_size': 128, 'gamma': 0.9946138038294432, 'tau': 0.011179101205124789, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,3,12,170.59375,10.80763844931282,282.854736328125,6.755565359282496,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.948171358306961, 'angle_rew_weight': 2.6422303687349977, 'velocity_rew_weight': 4.017410860723567, 'leg_rew_weight': 6.10927405216472}, 'model_kwargs': {'seed': 12, 'learning_starts': 10000, 'learning_rate': 0.0005308531623761374, 'batch_size': 128, 'gamma': 0.9946138038294432, 'tau': 0.011179101205124789, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,3,14,184.140625,15.660915687433274,284.04931640625,6.586204495876974,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.948171358306961, 'angle_rew_weight': 2.6422303687349977, 'velocity_rew_weight': 4.017410860723567, 'leg_rew_weight': 6.10927405216472}, 'model_kwargs': {'seed': 14, 'learning_starts': 10000, 'learning_rate': 0.0005308531623761374, 'batch_size': 128, 'gamma': 0.9946138038294432, 'tau': 0.011179101205124789, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,3,16,186.5625,12.889727495176317,283.71923828125,6.720377959907547,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.948171358306961, 'angle_rew_weight': 2.6422303687349977, 'velocity_rew_weight': 4.017410860723567, 'leg_rew_weight': 6.10927405216472}, 'model_kwargs': {'seed': 16, 'learning_starts': 10000, 'learning_rate': 0.0005308531623761374, 'batch_size': 128, 'gamma': 0.9946138038294432, 'tau': 0.011179101205124789, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,3,15,184.7734375,11.743382549541751,285.3135986328125,7.095960720946361,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.948171358306961, 'angle_rew_weight': 2.6422303687349977, 'velocity_rew_weight': 4.017410860723567, 'leg_rew_weight': 6.10927405216472}, 'model_kwargs': {'seed': 15, 'learning_starts': 10000, 'learning_rate': 0.0005308531623761374, 'batch_size': 128, 'gamma': 0.9946138038294432, 'tau': 0.011179101205124789, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,3,13,185.8515625,35.02862885504731,281.95465087890625,7.146246951810189,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.948171358306961, 'angle_rew_weight': 2.6422303687349977, 'velocity_rew_weight': 4.017410860723567, 'leg_rew_weight': 6.10927405216472}, 'model_kwargs': {'seed': 13, 'learning_starts': 10000, 'learning_rate': 0.0005308531623761374, 'batch_size': 128, 'gamma': 0.9946138038294432, 'tau': 0.011179101205124789, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,3,18,186.25,36.51802370861657,286.034912109375,6.282629018119682,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.948171358306961, 'angle_rew_weight': 2.6422303687349977, 'velocity_rew_weight': 4.017410860723567, 'leg_rew_weight': 6.10927405216472}, 'model_kwargs': {'seed': 18, 'learning_starts': 10000, 'learning_rate': 0.0005308531623761374, 'batch_size': 128, 'gamma': 0.9946138038294432, 'tau': 0.011179101205124789, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,3,20,175.4609375,44.04555867132958,286.3948669433594,9.809838994513024,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.948171358306961, 'angle_rew_weight': 2.6422303687349977, 'velocity_rew_weight': 4.017410860723567, 'leg_rew_weight': 6.10927405216472}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0005308531623761374, 'batch_size': 128, 'gamma': 0.9946138038294432, 'tau': 0.011179101205124789, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,3,19,201.046875,11.59798946845557,282.905517578125,6.545803844729936,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.948171358306961, 'angle_rew_weight': 2.6422303687349977, 'velocity_rew_weight': 4.017410860723567, 'leg_rew_weight': 6.10927405216472}, 'model_kwargs': {'seed': 19, 'learning_starts': 10000, 'learning_rate': 0.0005308531623761374, 'batch_size': 128, 'gamma': 0.9946138038294432, 'tau': 0.011179101205124789, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,2,11,159.84375,10.349630573336963,281.8817138671875,11.405878181601654,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.2689057938310695, 'angle_rew_weight': 0.8646929067072828, 'velocity_rew_weight': 3.5682664039631358, 'leg_rew_weight': 6.4933858169252145}, 'model_kwargs': {'seed': 11, 'learning_starts': 10000, 'learning_rate': 0.0009286200787982804, 'batch_size': 256, 'gamma': 0.990368696179814, 'tau': 0.02744558605478093, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,2,13,178.046875,72.18893538952074,288.3172607421875,13.846913707002216,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.2689057938310695, 'angle_rew_weight': 0.8646929067072828, 'velocity_rew_weight': 3.5682664039631358, 'leg_rew_weight': 6.4933858169252145}, 'model_kwargs': {'seed': 13, 'learning_starts': 10000, 'learning_rate': 0.0009286200787982804, 'batch_size': 256, 'gamma': 0.990368696179814, 'tau': 0.02744558605478093, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,2,14,167.9140625,35.69027937015514,289.1747741699219,7.044580261741665,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.2689057938310695, 'angle_rew_weight': 0.8646929067072828, 'velocity_rew_weight': 3.5682664039631358, 'leg_rew_weight': 6.4933858169252145}, 'model_kwargs': {'seed': 14, 'learning_starts': 10000, 'learning_rate': 0.0009286200787982804, 'batch_size': 256, 'gamma': 0.990368696179814, 'tau': 0.02744558605478093, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,2,12,160.546875,10.27910016441272,288.7880249023437,6.725457402225045,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.2689057938310695, 'angle_rew_weight': 0.8646929067072828, 'velocity_rew_weight': 3.5682664039631358, 'leg_rew_weight': 6.4933858169252145}, 'model_kwargs': {'seed': 12, 'learning_starts': 10000, 'learning_rate': 0.0009286200787982804, 'batch_size': 256, 'gamma': 0.990368696179814, 'tau': 0.02744558605478093, 'train_freq': 1, 'gradient_steps': 1}}"
sac,gym,lunar,True,dehb,dehb,2,19,164.96875,9.39142136011442,290.5953674316406,6.266080793688117,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1.0, 'stability_weight': 0.0, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.2689057938310695, 'angle_rew_weight': 0.8646929067072828, 'velocity_rew_weight': 3.5682664039631358, 'leg_rew_weight': 6.4933858169252145}, 'model_kwargs': {'seed': 19, 'learning_starts': 10000, 'learning_rate': 0.0009286200787982804, 'batch_size': 256, 'gamma': 0.990368696179814, 'tau': 0.02744558605478093, 'train_freq': 1, 'gradient_steps': 1}}"
